step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,3,26707.39,0599341653,0.0,0.0,01486249495,581984.09,389716.43,0,0
8,3,67551.74,02108122849,0.0,0.0,01756877039,109433.1,225417.28,0,0
8,3,39872.88,01144725132,0.0,0.0,0440708502,49708.27,89581.15,0,0
8,3,127570.31,0137165053,0.0,0.0,01432387181,314877.72,577588.9,0,0
8,3,39706.73,01655504959,0.0,0.0,01553217607,772509.48,812216.2,0,0
8,3,58060.8,0612098789,0.0,0.0,01234363215,322575.32,353601.18,0,0
8,3,54424.12,0950552472,0.0,0.0,01010765614,123031.05,177455.17,0,0
8,3,47935.16,01462545248,0.0,0.0,01082580319,209633.66,0.0,0,0
8,3,228883.51,01560995138,0.0,0.0,01167813715,346807.63,337113.3,0,0
8,3,127543.2,0639453388,0.0,0.0,0932583850,9418888.81,9546432.01,0,0
8,3,154048.81,01551064848,0.0,0.0,0505366143,194555.22,348604.02,0,0
8,3,337375.01,01857460309,0.0,0.0,0868288978,635293.69,972668.69,0,0
8,3,178619.79,01687961652,0.0,0.0,0885136436,205611.72,376471.99,0,0
8,3,136023.07,0671825731,0.0,0.0,0152213122,239905.48,375928.55,0,0
8,3,143036.54,01858502285,0.0,0.0,0506046490,503343.05,254084.28,0,0
8,3,390532.97,0879241008,0.0,0.0,01089177065,685503.89,1076036.85,0,0
8,3,348191.57,0846421097,0.0,0.0,0795982694,690657.32,1556254.45,0,0
8,3,74271.2,01131650115,0.0,0.0,01220911229,1962433.35,2261741.99,0,0
8,3,302276.64,0513585334,0.0,0.0,01016689071,456197.81,1024005.37,0,0
8,3,53203.98,01807242738,0.0,0.0,02031368275,199238.23,473124.86,0,0
8,3,275684.88,01124125944,0.0,0.0,01797686173,1198408.73,1474093.6,0,0
8,3,100176.02,0474923359,0.0,0.0,02078448324,328277.97,703316.17,0,0
8,3,229991.86,01730992992,0.0,0.0,0230816700,523743.92,896779.61,0,0
8,3,351795.08,01309803954,0.0,0.0,01040847151,5907055.83,7984433.54,0,0
8,3,275980.91,0196110212,0.0,0.0,01328442807,580901.83,856882.74,0,0
8,3,134847.46,01637747604,0.0,0.0,0218007578,196142.84,163427.07,0,0
8,3,23791.11,01617443612,0.0,0.0,0443298466,122226.58,166001.06,0,0
8,3,41898.59,01049201974,0.0,0.0,01475998599,977510.42,1286372.45,0,0
8,3,94439.96,0906838308,0.0,0.0,0326101537,195483.18,271599.14,0,0
8,3,11195.54,0668872410,0.0,0.0,0549221039,153632.4,301353.67,0,0
8,3,227796.62,0114246118,0.0,0.0,01638372110,708623.95,1002856.87,0,0
8,3,116674.78,01952287796,0.0,0.0,01007717381,1019831.31,1464101.1,0,0
8,3,68325.82,0671479802,0.0,0.0,0717951588,1322352.3,989801.23,0,0
8,3,1519.13,02122036446,0.0,0.0,0125722707,1472415.36,1188993.0,0,0
8,3,33571.3,038210182,0.0,0.0,01289453529,103178.77,136750.07,0,0
8,3,376126.31,0442698454,0.0,0.0,02009378486,1.0036639897,1.04127661197,0,0
8,3,40534.82,0492733511,0.0,0.0,02133732070,221904.42,1382579.26,0,0
8,3,239086.33,01042292342,0.0,0.0,0449775363,1813608.87,2052695.2,0,0
8,3,262901.03,076095502,0.0,0.0,01005941472,287380.47,550281.5,0,0
8,3,326198.96,0104771571,0.0,0.0,033524623,1308183.2,1459243.0,0,0
8,3,283736.33,01873510351,0.0,0.0,048444237,304414.5,0.0,0,0
8,3,104271.73,01371934690,0.0,0.0,0586009238,737221.25,841492.98,0,0
8,3,452941.13,0469945476,0.0,0.0,0367746789,1910605.75,2133868.99,0,0
8,3,101579.02,01865460160,0.0,0.0,01654583020,304337.45,224286.07,0,0
8,3,258988.41,01532094190,0.0,0.0,0448155494,939137.77,1451241.25,0,0
8,3,9572.37,0973691769,0.0,0.0,01436136891,18735.89,28308.26,0,0
8,3,208699.28,0820368976,0.0,0.0,01803078638,238398.6,401570.48,0,0
8,3,66569.19,01525749541,0.0,0.0,0563780374,125237.79,283774.63,0,0
8,3,134993.92,0247725059,0.0,0.0,0664232848,306774.41,546455.0,0,0
8,3,38738.36,02120330289,0.0,0.0,01188392295,76286.39,662182.87,0,0
8,3,17938.97,01621668603,0.0,0.0,0480500119,1192048.65,135593.97,0,0
8,3,91162.05,0850577908,0.0,0.0,01461657245,613622.9,1345399.26,0,0
8,3,16030.15,0587204677,0.0,0.0,0507538622,518900.71,1235736.09,0,0
8,3,89132.12,01358116912,0.0,0.0,01532153384,3525276.83,3614408.95,0,0
8,3,88293.28,01978230719,0.0,0.0,0992713622,470510.62,672128.12,0,0
8,3,129769.02,01370553759,0.0,0.0,01167066016,709545.94,641979.14,0,0
8,3,81294.79,01917945292,0.0,0.0,0216084411,113783.64,857333.79,0,0
8,3,100790.27,01000997134,0.0,0.0,02006081398,4467729.84,4743010.67,0,0
8,3,16558.68,088104283,0.0,0.0,0732470450,1547407.4,1563966.08,0,0
8,3,136525.74,01397363817,0.0,0.0,0549221039,164827.93,301353.67,0,0
8,3,249492.04,0768316457,0.0,0.0,059215997,817745.18,1359980.45,0,0
8,3,82239.53,01182941935,0.0,0.0,0358820318,408551.24,490790.77,0,0
8,3,64037.49,01102018017,0.0,0.0,0797606633,84041.81,148079.29,0,0
8,3,93182.82,01120258273,0.0,0.0,0766671686,561384.28,797973.46,0,0
8,3,322531.35,0870213196,0.0,0.0,0872592585,1943322.62,2265853.97,0,0
8,3,253416.78,01738530786,0.0,0.0,01090263069,683682.19,1260609.49,0,0
8,3,95587.5,01571139213,0.0,0.0,0977993101,3426749.26,3373302.83,0,0
8,3,371344.68,0835446552,0.0,0.0,01816757085,1.14620173897,1.40486341397,0,0
8,3,8546.04,01902582635,0.0,0.0,0522696444,1004727.35,1013273.39,0,0
8,3,77824.74,01755228778,0.0,0.0,01659797072,544868.45,0.0,0,0
8,3,240079.75,0406827058,0.0,0.0,02133732070,262439.24,1382579.26,0,0
8,3,89528.21,01981966090,0.0,0.0,01069892822,114199.32,225657.64,0,0
8,3,22898.85,01062700774,0.0,0.0,01475909248,446188.92,487776.85,0,0
8,3,190302.6,0570930844,0.0,0.0,02085805920,2628842.2,2994178.1,0,0
8,3,147145.93,01197227214,0.0,0.0,0211753297,301711.25,169062.66,0,0
8,3,152697.17,0581114136,0.0,0.0,01089993541,1615867.87,1741771.65,0,0
8,3,179156.54,0557898524,0.0,0.0,02011996123,9085188.36,9264344.9,0,0
8,3,371380.4,01047280382,0.0,0.0,01688071442,524763.26,840201.49,0,0
8,3,6785.39,0410049457,0.0,0.0,0173783788,29359.0,36144.4,0,0
8,3,184498.63,0581003902,0.0,0.0,0173141569,213181.61,480345.78,0,0
8,3,38441.59,085908749,0.0,0.0,01945802665,1033240.22,1471945.15,0,0
8,3,29557.04,01517993114,0.0,0.0,01325626015,89438.15,224986.09,0,0
8,3,36055.28,01145653559,0.0,0.0,0406477119,821620.4,1879210.25,0,0
8,3,14744.62,01829910874,0.0,0.0,01060563153,658975.32,844861.56,0,0
8,3,452499.73,0513242944,0.0,0.0,01757877803,1655716.78,2325850.99,0,0
8,3,327595.01,0294028900,0.0,0.0,01007717381,1136506.09,1464101.1,0,0
8,3,285190.29,0520643986,0.0,0.0,0818570949,1960552.02,2402597.58,0,0
8,3,3929.44,01663850432,0.0,0.0,01905079199,672708.77,473786.79,0,0
8,3,529259.14,01185157522,0.0,0.0,01825634724,868327.47,1542240.66,0,0
8,3,83859.3,01672743556,0.0,0.0,0970612443,454154.02,170309.52,0,0
8,3,118044.7,01070385045,0.0,0.0,01525944481,202285.52,437561.96,0,0
8,3,307646.86,01054807547,0.0,0.0,01407083386,1282673.96,1013969.68,0,0
8,3,166724.98,01485945651,0.0,0.0,01652369868,284120.25,450845.23,0,0
8,3,32213.42,0456293007,0.0,0.0,01825174365,6625367.2,6657580.62,0,0
8,3,73555.81,01109124627,0.0,0.0,01334272276,147156.8,220712.61,0,0
8,3,163075.13,078463846,0.0,0.0,0624685600,776758.89,1263934.85,0,0
8,3,11810.86,01362110691,0.0,0.0,01781548235,27601.52,39412.38,0,0
8,3,119245.38,01499387464,0.0,0.0,02147195354,760810.0,790460.11,0,0
8,3,107441.51,01147701262,0.0,0.0,0483817115,9978021.28,1.00143481597,0,0
8,3,5160.96,0716195222,0.0,0.0,01330106945,12142.56,17303.52,0,0
8,3,45615.02,02056718099,0.0,0.0,0526035976,358765.66,404380.68,0,0
8,3,274737.06,01439986335,0.0,0.0,01295301356,9462707.82,1.03087235297,0,0
8,3,117266.06,01442625747,0.0,0.0,01923206317,957271.22,1805166.52,0,0
8,3,107890.74,02110311183,0.0,0.0,0225852166,770039.11,877929.84,0,0
8,3,372571.39,01067840570,0.0,0.0,01354725727,4153328.96,4529886.44,0,0
8,3,97411.11,01234381275,0.0,0.0,01050196275,2634988.98,2417555.8,0,0
8,3,82841.12,02040080922,0.0,0.0,0466160470,153287.65,0.0,0,0
8,3,112147.69,01110578837,0.0,0.0,0915240663,526213.75,278594.28,0,0
8,3,189816.17,01386622669,0.0,0.0,01875310223,399772.88,589589.05,0,0
8,3,46707.38,036374707,0.0,0.0,043924520,130124.94,176832.32,0,0
8,3,1486.36,0852638486,0.0,0.0,02011904058,139182.35,140668.7,0,0
8,3,458144.34,01611007335,0.0,0.0,01778289781,518350.12,1273292.81,0,0
8,3,558872.99,062234604,0.0,0.0,0627675433,2927888.39,5189726.17,0,0
8,3,222269.62,01501651385,0.0,0.0,0653305407,1849624.33,2309910.68,0,0
8,3,320246.01,02049501972,0.0,0.0,01256732367,1301889.33,1564770.58,0,0
8,3,221918.93,0710272011,0.0,0.0,01653433120,395041.96,774383.4,0,0
8,3,313208.87,095437906,0.0,0.0,01374063565,340901.74,542692.36,0,0
8,3,54210.13,01466851828,0.0,0.0,01790202239,1638284.76,1592988.35,0,0
8,3,153881.24,01789087814,0.0,0.0,0473485349,205320.6,78968.16,0,0
8,3,190066.12,01876133029,0.0,0.0,01757533511,1282488.62,1472554.74,0,0
8,3,32827.18,01757863897,0.0,0.0,0132379888,245586.79,629147.18,0,0
8,3,233649.49,01283683060,0.0,0.0,01040847151,6258850.91,7984433.54,0,0
8,3,77499.26,01012021826,0.0,0.0,01970866392,234188.13,311687.39,0,0
8,3,38772.74,01339520961,0.0,0.0,0709906087,282492.45,535471.63,0,0
8,3,110758.86,0296829429,0.0,0.0,01934634055,442300.94,474803.34,0,0
8,3,345386.08,01190303205,0.0,0.0,01282155635,424752.58,770138.65,0,0
8,3,289694.25,01801398099,0.0,0.0,01092465037,2048808.45,2394540.24,0,0
8,3,124726.76,0524430470,0.0,0.0,0900425684,870710.17,1165471.56,0,0
8,3,29419.36,082274418,0.0,0.0,02109236648,1122264.94,1440213.37,0,0
8,1,6026.39,01458084022,383.0,0.0,41151293575,0.0,0.0,0,0
8,2,409320.94,01245149838,1026.0,0.0,01646561071,0.0,289410.23,0,0
8,1,3302.85,01965829954,328352.0,325049.15,41737700473,0.0,0.0,0,0
8,1,19302.09,01509294956,1658.0,0.0,4686088662,0.0,0.0,0,0
8,1,8218.42,01009163703,939834.03,931615.61,41122522806,0.0,0.0,0,0
8,3,130187.04,0736936164,931615.61,801428.57,01988852187,1116922.52,2232864.41,0,0
8,3,164477.99,0612990494,699532.6,535054.62,0838411509,16106.93,513550.44,0,0
8,1,2693.56,0743080989,535054.62,532361.05,4748104388,0.0,0.0,0,0
8,1,7018.59,01630610514,532361.05,525342.46,4245882852,0.0,0.0,0,0
8,1,11577.9,01983236161,525342.46,513764.56,41667304777,0.0,0.0,0,0
8,1,12510.13,0194688707,513764.56,501254.42,4997331115,0.0,0.0,0,0
8,2,213477.88,01675472964,1209987.61,996509.73,02133732070,502518.99,1382579.26,0,0
8,3,318099.36,0138277427,996509.73,678410.37,01953886321,381172.8,699272.16,0,0
8,3,195944.65,01456431449,678410.37,482465.71,01150610696,1613554.23,2040211.46,0,0
8,3,230712.58,02098451555,482465.71,251753.14,01150610696,1809498.88,2040211.46,0,0
8,3,432118.89,01942098965,251753.14,0.0,0688425953,664408.32,1268298.74,0,0
8,3,166180.86,0336186420,0.0,0.0,01857357520,223706.67,680335.36,0,0
8,3,32543.96,0971092549,0.0,0.0,01231842708,718737.51,751281.48,0,0
8,3,133333.06,01521670614,0.0,0.0,01507516448,171951.76,150665.89,0,0
8,3,158025.48,0959646761,0.0,0.0,0414205222,174811.4,476642.33,0,0
8,3,289936.73,01669406551,0.0,0.0,01934837365,1139170.31,1429107.04,0,0
8,3,320347.17,01464269560,0.0,0.0,0310737318,437300.97,1022379.45,0,0
8,3,144919.19,0469169583,0.0,0.0,01957274125,291237.6,902210.3,0,0
8,3,117231.74,0981852348,0.0,0.0,01525944481,320330.22,437561.96,0,0
8,3,269852.55,01368734492,0.0,0.0,0507538622,534930.86,1235736.09,0,0
8,3,166118.77,0837065452,0.0,0.0,0305259590,738562.78,937916.52,0,0
8,3,112723.85,0487807730,0.0,0.0,0619068319,113022.06,225745.92,0,0
8,3,52305.89,0143055340,0.0,0.0,01494271614,126523.69,178829.57,0,0
8,3,39796.72,01882410555,0.0,0.0,01494895909,928289.95,1362678.43,0,0
8,3,56580.04,01704302891,0.0,0.0,0656400047,88500.14,1597668.67,0,0
8,3,9181.67,01658231713,0.0,0.0,02102549317,1431791.43,1512042.27,0,0
8,3,111399.38,01554085806,0.0,0.0,01807896178,212895.21,324294.59,0,0
8,3,28767.01,0914995351,0.0,0.0,0656400047,145080.17,1597668.67,0,0
8,3,319439.19,02132554668,0.0,0.0,01395746279,1224660.58,1391020.69,0,0
8,3,69706.75,0692167805,0.0,0.0,09916873,720766.15,790472.9,0,0
8,3,15508.78,02123021052,0.0,0.0,02045348822,139920.01,155428.79,0,0
8,1,2958.28,087877818,12845.0,9886.72,4455293666,0.0,0.0,0,0
8,1,5090.69,01063585719,49861.31,44770.62,4345184253,0.0,0.0,0,0
8,1,178.76,01980257517,44770.62,44591.85,41954452708,0.0,0.0,0,0
8,1,35556.41,01672576355,44591.85,9035.44,41863430679,0.0,0.0,0,0
8,1,1765.13,01527393316,9035.44,7270.31,41532189205,0.0,0.0,0,0
8,1,1288.81,0862023289,7270.31,5981.5,41359143688,0.0,0.0,0,0
8,1,29610.57,01541643776,5981.5,0.0,4446817435,0.0,0.0,0,0
8,1,15839.11,0579552016,0.0,0.0,41683484394,0.0,0.0,0,0
8,1,16100.24,0587427838,0.0,0.0,4907268665,0.0,0.0,0,0
8,3,459231.75,01316525096,259.0,0.0,0471115623,104545.0,0.0,0,0
8,1,6897.19,0360907699,16521.0,9623.81,4768078434,0.0,0.0,0,0
8,3,236542.67,091062265,58577.0,0.0,0653745564,1873179.79,2463244.43,0,0
8,5,13933.99,0255746728,20733.0,34666.99,0967643830,0.0,0.0,0,0
8,1,20614.43,036529767,21443.0,828.57,4283885730,0.0,0.0,0,0
8,3,517315.73,02123884529,828.57,0.0,01869228744,2020536.29,2528711.98,0,0
8,3,75916.39,037810601,0.0,0.0,0824197891,1250102.98,1577892.84,0,0
8,3,356580.41,01807200728,0.0,0.0,01621383518,525146.61,1190896.64,0,0
8,3,629218.41,0622301916,0.0,0.0,02133732070,715996.88,1382579.26,0,0
8,3,293300.81,01694384608,0.0,0.0,01404112538,2370484.57,2658931.59,0,0
8,3,376946.73,01630939503,0.0,0.0,01933965693,1697721.6,2074668.33,0,0
8,3,264731.31,0928611808,0.0,0.0,0310737318,757648.14,1022379.45,0,0
8,3,152505.5,0784439461,0.0,0.0,01852790850,1166148.25,1633434.42,0,0
8,3,367364.32,0942030300,0.0,0.0,01369695156,5853448.1,5966884.67,0,0
8,3,334169.98,01745553126,0.0,0.0,0678651991,510391.57,1177157.62,0,0
8,3,68109.71,0348246138,0.0,0.0,01925300085,465594.98,447752.1,0,0
8,1,747.43,0912750327,140.0,0.0,41059480890,0.0,0.0,0,0
8,5,72559.82,0262830094,222.0,72781.82,0474166728,0.0,0.0,0,0
8,1,11167.59,0359807873,40978.0,29810.41,4414136086,0.0,0.0,0,0
8,1,4873.95,0338468492,142211.0,137337.05,41209728527,0.0,0.0,0,0
8,5,156112.65,01286630078,10812.0,166924.65,0967609356,0.0,0.0,0,0
8,3,111502.97,0759624633,6058.0,0.0,01519254830,129844.99,1377703.81,0,0
8,1,4750.95,01575927907,9332.29,4581.34,41117501271,0.0,0.0,0,0
8,1,30882.85,0229752864,4581.34,0.0,4401617172,0.0,0.0,0,0
8,1,3379.94,01018562129,4113.0,733.06,4587743135,0.0,0.0,0,0
8,5,199164.07,0549145374,35603.0,234767.07,01505755152,1.49413263397,1.46462395997,0,0
8,1,15800.66,0911582860,23.0,0.0,4987609753,0.0,0.0,0,0
8,2,262404.81,01481350810,151.0,0.0,01886938557,11056.79,273461.6,0,0
8,1,2679.73,0575855926,19856.0,17176.27,4958955062,0.0,0.0,0,0
8,1,4411.92,01853227768,17176.27,12764.34,41783496418,0.0,0.0,0,0
8,1,3439.85,01581397488,21330.0,17890.15,4618736064,0.0,0.0,0,0
8,5,186248.03,02053017190,203241.0,389489.03,01946866478,69403.88,0.0,0,0
8,1,2240.24,02137113889,20017.0,17776.76,4818123400,0.0,0.0,0,0
8,2,2537071.55,0490803833,1.6333133197,1.37960615497,02009468024,23302.0,2604563.3,0,0
8,3,122269.54,0325222921,1.37960615497,1.36737920197,01022680775,948589.06,1070858.6,0,0
8,1,3904.2,01650132361,11712.0,7807.8,41310755992,0.0,0.0,0,0
8,1,11250.37,01541901823,21095.0,9844.63,41553088064,0.0,0.0,0,0
8,1,16336.21,01717505814,9844.63,0.0,4743512841,0.0,0.0,0,0
8,5,105285.66,01270805257,15184.0,120469.66,02011184385,0.0,0.0,0,0
8,1,16654.36,0101954560,51641.0,34986.64,4405417067,0.0,0.0,0,0
8,2,1051448.32,01015543092,41110.0,0.0,0211528162,0.0,842029.67,0,0
8,5,194679.77,010317590,12203.0,206882.77,031789747,0.0,0.0,0,0
8,3,164284.17,0464873649,87162.0,0.0,01975607158,0.0,164284.17,0,0
8,1,451.8,01387611864,5167.0,4715.2,41368926191,0.0,0.0,0,0
8,1,13083.77,0982910741,9042.0,0.0,4173412374,0.0,0.0,0,0
8,1,1698.56,01923945474,20643.0,18944.44,41645929191,0.0,0.0,0,0
8,3,400521.13,01748954910,255.0,0.0,0235386075,480313.71,880834.84,0,0
8,5,90424.17,01381139631,23070.0,113494.17,02014517831,332704.59,242280.42,0,0
8,1,12598.1,01212516323,39640.0,27041.9,42113755606,0.0,0.0,0,0
8,3,5701.3,01654923112,6193.0,491.7,01782098044,0.0,5701.3,0,0
8,1,209.74,0605390959,11784.0,11574.26,41074489745,0.0,0.0,0,0
8,3,212702.54,01462746031,2073.0,0.0,01070146065,242674.17,457426.18,0,0
8,1,2166.3,0364032381,1548.0,0.0,4493618516,0.0,0.0,0,0
8,1,3248.22,0103850121,5203.0,1954.78,4753439011,0.0,0.0,0,0
8,2,267095.19,0751957146,19023.0,0.0,0378841819,0.0,267095.19,0,0
8,1,8748.66,01374294769,28030.57,19281.91,41381876909,0.0,0.0,0,0
8,5,147648.57,0978597452,19281.91,166930.48,0969412636,348582.56,200933.99,0,0
8,5,10587.82,0427978936,166930.48,177518.3,02030493231,170413.82,159826.0,0,0
8,5,13026.8,0419337443,177518.3,190545.1,01680630881,351972.41,29752.47,0,0
8,5,240889.68,0616186877,190545.1,431434.77,01339858954,1477365.24,1236475.57,0,0
8,5,405624.61,01061681008,431434.77,837059.38,0374625527,5600238.4,5175906.61,0,0
8,1,3437.81,0894060432,96.0,0.0,41509921878,0.0,0.0,0,0
8,3,352737.05,0799834431,19802.0,0.0,01052170153,0.0,151635.37,0,0
8,1,775.6,0793776077,0.0,0.0,41212267376,0.0,0.0,0,0
8,1,2497.32,01832504074,0.0,0.0,4651631339,0.0,0.0,0,0
8,1,5218.6,0156653467,11549.0,6330.4,41284106234,0.0,0.0,0,0
8,1,3249.41,01867187450,7147.0,3897.59,41909803962,0.0,0.0,0,0
8,1,2060.73,01241788564,30542.0,28481.27,41227991065,0.0,0.0,0,0
8,1,10794.88,02120882449,2129.0,0.0,4632882685,0.0,0.0,0,0
8,1,6158.16,01322389838,81907.0,75748.84,4174529005,0.0,0.0,0,0
8,1,180.24,0619391777,5033.0,4852.76,41234195628,0.0,0.0,0,0
8,2,48529.77,0395736241,60317.0,11787.23,036437323,111553.4,160083.17,0,0
8,1,19728.08,0621592543,21316.0,1587.92,41489189500,0.0,0.0,0,0
8,3,248366.47,0331161852,1587.92,0.0,0927008541,286487.67,836809.68,0,0
8,1,1341.32,0933952966,11101.0,9759.68,42006474411,0.0,0.0,0,0
8,2,795373.17,0910793470,252662.0,0.0,0421163163,37112.96,832486.12,0,0
8,3,165133.3,01284109835,234528.0,69394.7,01489275794,0.0,120258.54,0,0
8,1,1033.08,0741172881,194.0,0.0,4435488953,0.0,0.0,0,0
8,1,4267.45,01670508307,555.0,0.0,41613460676,0.0,0.0,0,0
8,1,25376.76,0662020030,0.0,0.0,4385153833,0.0,0.0,0,0
8,3,232070.68,02062645139,21915.0,0.0,0949483950,0.0,612054.13,0,0
8,1,15578.32,01103602013,378622.53,363044.21,41245994676,0.0,0.0,0,0
8,1,25027.55,02069420390,363044.21,338016.66,4182740081,0.0,0.0,0,0
8,1,7208.3,01993728313,338016.66,330808.36,4512536745,0.0,0.0,0,0
8,1,5200.63,0589482487,49920.0,44719.37,4181200398,0.0,0.0,0,0
8,1,5015.47,01397297735,3566.0,0.0,4675015039,0.0,0.0,0,0
8,1,4929.81,0493089022,193453.0,188523.19,41894947274,0.0,0.0,0,0
8,1,896.89,01798465209,15760.0,14863.11,4481626801,0.0,0.0,0,0
8,5,81520.97,0508820953,41370.0,122890.97,01606102556,0.0,0.0,0,0
8,2,875890.91,02055936784,278.0,0.0,0675203915,4522236.63,5398127.54,0,0
8,1,2184.0,041205078,201471.0,199287.0,4916508459,0.0,0.0,0,0
8,1,4585.88,0924602643,822.0,0.0,4359501691,0.0,0.0,0,0
8,1,315.02,0852758157,60195.0,59879.98,445962859,0.0,0.0,0,0
8,3,81058.71,01467747302,30609.0,0.0,02007792854,173823.31,539670.33,0,0
8,1,13257.46,0781402149,10080.0,0.0,41008833308,0.0,0.0,0,0
8,1,2118.69,01422361853,84718.49,82599.8,41666422456,0.0,0.0,0,0
8,2,1130467.51,01475702943,82599.8,0.0,01907159141,1317638.57,2541785.35,0,0
8,1,17493.26,01744609294,174040.98,156547.72,4259268704,0.0,0.0,0,0
8,1,10699.24,01894617440,156547.72,145848.48,4216032874,0.0,0.0,0,0
8,1,6828.42,0245254952,145848.48,139020.05,4541527483,0.0,0.0,0,0
8,1,3009.68,01010695746,21207.0,18197.32,4870390937,0.0,0.0,0,0
8,1,10203.05,01331353286,718.0,0.0,41466441795,0.0,0.0,0,0
8,1,5983.65,074713858,21161.0,15177.35,41061866177,0.0,0.0,0,0
8,1,6282.03,0641718024,20032.0,13749.97,4809730484,0.0,0.0,0,0
8,5,63241.9,0340504741,2136503.58,2199745.47,01664330755,136547.07,80919.02,0,0
8,1,9598.46,02109631535,2199745.47,2190147.01,4635527943,0.0,0.0,0,0
8,2,1243206.07,0159582254,20821.0,0.0,0267527788,0.0,1258016.42,0,0
8,1,9241.53,01074028323,14515.0,5273.47,41322621976,0.0,0.0,0,0
8,1,3513.65,01610758046,21150.96,17637.31,41909555656,0.0,0.0,0,0
8,1,511.46,0323892630,17637.31,17125.85,41905876667,0.0,0.0,0,0
8,1,7501.63,05650897,106881.25,99379.62,42104768466,0.0,0.0,0,0
8,1,27680.73,0536108911,99379.62,71698.9,4614708908,0.0,0.0,0,0
8,1,942.31,0353016664,54648.0,53705.69,41226634380,0.0,0.0,0,0
8,2,2148537.38,01957610983,13288.0,0.0,02027640578,197442.0,2345979.38,0,0
8,1,9978.57,01300302600,20613.0,10634.43,4202410427,0.0,0.0,0,0
8,1,2784.0,0579249185,71269.0,68485.0,4537255019,0.0,0.0,0,0
8,3,393768.3,01704544808,16735.0,0.0,0311901651,0.0,393768.3,0,0
8,1,9207.48,01833716337,5068.0,0.0,42063359061,0.0,0.0,0,0
8,1,1873.4,01947476453,151850.0,149976.6,41534328133,0.0,0.0,0,0
8,3,295650.67,01424173976,7574.0,0.0,0861958315,399258.72,531628.29,0,0
8,5,31715.44,01290132389,61908.51,93623.95,01614388499,30171.87,0.0,0,0
8,1,24342.3,0430690517,93623.95,69281.64,41576439664,0.0,0.0,0,0
8,2,258662.6,0277139645,30511.0,0.0,0804475266,1835594.85,2247459.18,0,0
8,3,102007.63,01918765563,33004.58,0.0,01516565803,0.0,884079.08,0,0
8,1,36338.1,0901009949,0.0,0.0,41557186260,0.0,0.0,0,0
8,1,13215.88,01785197771,0.0,0.0,41760831917,0.0,0.0,0,0
8,1,18644.47,02143795732,0.0,0.0,4637220190,0.0,0.0,0,0
8,1,7884.35,01894730886,0.0,0.0,4966769271,0.0,0.0,0,0
8,1,13213.79,02076876874,0.0,0.0,4132590504,0.0,0.0,0,0
8,1,6926.81,0224840878,0.0,0.0,41231983479,0.0,0.0,0,0
8,1,4058.81,01728623328,0.0,0.0,41493987266,0.0,0.0,0,0
8,1,10734.37,01656015857,0.0,0.0,41610357243,0.0,0.0,0,0
8,1,8660.1,02101423958,0.0,0.0,41200176451,0.0,0.0,0,0
8,5,18096.3,061250816,10716.0,28812.3,0705265015,73942.2,55845.9,0,0
8,3,69572.53,01017806670,257.0,0.0,01766973538,0.0,65441.59,0,0
8,3,152975.96,01214630930,6142.0,0.0,0671848738,180678.19,445251.27,0,0
8,3,58662.02,01174963064,8863.0,0.0,01747948034,218212.06,276874.08,0,0
8,1,7245.94,01911642148,41084.0,33838.06,4508434779,0.0,0.0,0,0
8,1,119.59,02016232412,11013.0,10893.41,42050759906,0.0,0.0,0,0
8,1,2547.54,024599545,1768565.03,1766017.49,41872567885,0.0,0.0,0,0
8,1,10223.71,02109506497,1766017.49,1755793.78,41744657304,0.0,0.0,0,0
8,1,14022.13,01559133197,1755793.78,1741771.65,41527148203,0.0,0.0,0,0
8,3,32207.2,01111317633,38546.0,6338.8,01066166621,2460.65,938357.62,0,0
8,5,45193.41,01326575301,312.0,45505.41,01258899140,99191.0,0.0,0,0
8,2,1397530.26,01613823294,45505.41,0.0,01335946878,1616048.41,3529395.92,0,0
8,1,1592.99,0145470629,78850.0,77257.01,4551168101,0.0,0.0,0,0
8,3,254241.75,01618840957,104994.0,0.0,0644345897,546750.43,800992.18,0,0
8,3,122654.15,0121849153,6044.0,0.0,01014923261,1215092.13,1434633.69,0,0
8,5,68589.73,01385748368,1412919.78,1481509.51,01135523296,4770.58,0.0,0,0
8,1,31986.37,0602952870,1481509.51,1449523.14,4803873728,0.0,0.0,0,0
8,1,17696.44,0849216049,1449523.14,1431826.7,4648968101,0.0,0.0,0,0
8,2,1866308.05,0123355826,11579.0,0.0,0268402121,117743.03,1955672.96,0,0
8,1,7595.01,02043708858,30347.0,22751.99,41000185659,0.0,0.0,0,0
8,2,1743258.66,01859900594,4497.0,0.0,01286736411,124665.47,0.0,0,0
8,3,230057.56,01002521609,383648.0,153590.44,01592415783,73147.02,303204.57,0,0
8,1,5481.47,01178725278,587.0,0.0,4301121578,0.0,0.0,0,0
8,3,538324.82,0557639906,58988.0,0.0,02018975718,89319.33,404128.0,0,0
8,1,5230.75,0283902400,2771.49,0.0,41505232216,0.0,0.0,0,0
8,3,263842.52,01582067157,0.0,0.0,01481851679,1421489.09,1379576.69,0,0
8,3,119898.51,0418505990,0.0,0.0,01235151206,329335.15,449233.66,0,0
8,3,40359.18,01751324121,0.0,0.0,0345691183,51491.0,0.0,0,0
